UniqueID      Time          Wavelength    L_lambda      L_l_neb       
              (yr)          (Angstrom)    (erg/s/A)     (erg/s/A)     
-----------   -----------   -----------   -----------   -----------   
          1   2.00000e+06   4.97000e+04   4.70112e+33   7.71541e+34
          1   2.00000e+06   4.99000e+04   4.62620e+33   7.66164e+34
          1   2.00000e+06   5.01000e+04   4.57287e+33   7.61048e+34
          1   2.00000e+06   5.02168e+04   4.55390e+33   7.58211e+34
          1   2.00000e+06   5.02189e+04   4.55356e+33   7.58333e+34
          1   2.00000e+06   5.02210e+04   4.55323e+33   7.60414e+34
          1   2.00000e+06   5.02231e+04   4.55289e+33   7.77886e+34
          1   2.00000e+06   5.02252e+04   4.55255e+33   8.73047e+34
          1   2.00000e+06   5.02273e+04   4.55221e+33   1.20943e+35
          1   2.00000e+06   5.02294e+04   4.55187e+33   1.95673e+35
          1   2.00000e+06   5.02315e+04   4.55153e+33   2.91177e+35
          1   2.00000e+06   5.02336e+04   4.55119e+33   3.37630e+35
          1   2.00000e+06   5.02357e+04   4.55085e+33   2.91167e+35
          1   2.00000e+06   5.02378e+04   4.55052e+33   1.95653e+35
          1   2.00000e+06   5.02399e+04   4.55018e+33   1.20913e+35
          1   2.00000e+06   5.02420e+04   4.54984e+33   8.72640e+34
          1   2.00000e+06   5.02441e+04   4.54950e+33   7.77377e+34
          1   2.00000e+06   5.02462e+04   4.54916e+33   7.59804e+34
          1   2.00000e+06   5.02483e+04   4.54882e+33   7.57621e+34
          1   2.00000e+06   5.02504e+04   4.54849e+33   7.57398e+34
          1   2.00000e+06   5.03000e+04   4.54048e+33   7.56185e+34
          1   2.00000e+06   5.05000e+04   4.50836e+33   7.51369e+34
          1   2.00000e+06   5.07000e+04   4.47712e+33   7.46605e+34
          1   2.00000e+06   5.08686e+04   4.45052e+33   7.42630e+34
          1   2.00000e+06   5.08707e+04   4.45019e+33   7.42778e+34
          1   2.00000e+06   5.08728e+04   4.44985e+33   7.45167e+34
          1   2.00000e+06   5.08750e+04   4.44952e+33   7.65168e+34
          1   2.00000e+06   5.08771e+04   4.44919e+33   8.74066e+34
          1   2.00000e+06   5.08792e+04   4.44885e+33   1.25899e+35
          1   2.00000e+06   5.08813e+04   4.44852e+33   2.11412e+35
          1   2.00000e+06   5.08834e+04   4.44819e+33   3.20695e+35
          1   2.00000e+06   5.08856e+04   4.44785e+33   3.73850e+35
          1   2.00000e+06   5.08877e+04   4.44752e+33   3.20685e+35
          1   2.00000e+06   5.08898e+04   4.44719e+33   2.11392e+35
          1   2.00000e+06   5.08919e+04   4.44686e+33   1.25869e+35
          1   2.00000e+06   5.08941e+04   4.44652e+33   8.73667e+34
          1   2.00000e+06   5.08962e+04   4.44619e+33   7.64669e+34
          1   2.00000e+06   5.08983e+04   4.44586e+33   7.44568e+34
          1   2.00000e+06   5.09000e+04   4.44559e+33   7.42236e+34
          1   2.00000e+06   5.09004e+04   4.44551e+33   7.42079e+34
          1   2.00000e+06   5.09025e+04   4.44512e+33   7.41830e+34
          1   2.00000e+06   5.11000e+04   4.40869e+33   7.37143e+34
          1   2.00000e+06   5.12417e+04   4.36153e+33   7.33739e+34
          1   2.00000e+06   5.12438e+04   4.36083e+33   7.36108e+34
          1   2.00000e+06   5.12459e+04   4.36012e+33   7.65909e+34
          1   2.00000e+06   5.12481e+04   4.35941e+33   1.01127e+35
          1   2.00000e+06   5.12502e+04   4.35871e+33   2.34472e+35
          1   2.00000e+06   5.12524e+04   4.35800e+33   7.05666e+35
          1   2.00000e+06   5.12545e+04   4.35730e+33   1.75237e+36
          1   2.00000e+06   5.12566e+04   4.35659e+33   3.09001e+36
          1   2.00000e+06   5.12588e+04   4.35588e+33   3.74068e+36
          1   2.00000e+06   5.12609e+04   4.35518e+33   3.09000e+36
          1   2.00000e+06   5.12630e+04   4.35447e+33   1.75235e+36
          1   2.00000e+06   5.12652e+04   4.35377e+33   7.05635e+35
          1   2.00000e+06   5.12673e+04   4.35306e+33   2.34429e+35
          1   2.00000e+06   5.12695e+04   4.35236e+33   1.01074e+35
          1   2.00000e+06   5.12716e+04   4.35165e+33   7.65271e+34
          1   2.00000e+06   5.12737e+04   4.35095e+33   7.35364e+34
          1   2.00000e+06   5.12759e+04   4.35024e+33   7.32889e+34
          1   2.00000e+06   5.13000e+04   4.34230e+33   7.32153e+34
          1   2.00000e+06   5.15000e+04   4.35125e+33   7.27957e+34
          1   2.00000e+06   5.16475e+04   4.33292e+33   7.24651e+34
          1   2.00000e+06   5.16497e+04   4.33265e+33   7.24831e+34
          1   2.00000e+06   5.16518e+04   4.33238e+33   7.27589e+34
          1   2.00000e+06   5.16540e+04   4.33212e+33   7.50614e+34
          1   2.00000e+06   5.16561e+04   4.33185e+33   8.75937e+34
          1   2.00000e+06   5.16583e+04   4.33158e+33   1.31889e+35
          1   2.00000e+06   5.16604e+04   4.33132e+33   2.30293e+35
          1   2.00000e+06   5.16626e+04   4.33105e+33   3.56049e+35
          1   2.00000e+06   5.16648e+04   4.33078e+33   4.17218e+35
          1   2.00000e+06   5.16669e+04   4.33052e+33   3.56039e+35
          1   2.00000e+06   5.16691e+04   4.33025e+33   2.30273e+35
          1   2.00000e+06   5.16712e+04   4.32998e+33   1.31861e+35
          1   2.00000e+06   5.16734e+04   4.32972e+33   8.75551e+34
          1   2.00000e+06   5.16755e+04   4.32945e+33   7.50132e+34
          1   2.00000e+06   5.16777e+04   4.32919e+33   7.27010e+34
          1   2.00000e+06   5.16798e+04   4.32892e+33   7.24155e+34
          1   2.00000e+06   5.16820e+04   4.32865e+33   7.23879e+34
          1   2.00000e+06   5.17000e+04   4.32643e+33   7.23464e+34
          1   2.00000e+06   5.19000e+04   4.29779e+33   7.18972e+34
          1   2.00000e+06   5.21000e+04   4.26927e+33   7.14521e+34
          1   2.00000e+06   5.23000e+04   4.24110e+33   7.10112e+34
          1   2.00000e+06   5.25000e+04   4.21355e+33   7.05748e+34
          1   2.00000e+06   5.25907e+04   4.20116e+33   7.03796e+34
          1   2.00000e+06   5.25929e+04   4.20086e+33   7.04013e+34
          1   2.00000e+06   5.25951e+04   4.20056e+33   7.07213e+34
          1   2.00000e+06   5.25973e+04   4.20026e+33   7.33864e+34
          1   2.00000e+06   5.25995e+04   4.19996e+33   8.78888e+34
          1   2.00000e+06   5.26017e+04   4.19967e+33   1.39146e+35
          1   2.00000e+06   5.26039e+04   4.19937e+33   2.53013e+35
          1   2.00000e+06   5.26061e+04   4.19907e+33   3.98531e+35
          1   2.00000e+06   5.26083e+04   4.19877e+33   4.69312e+35
          1   2.00000e+06   5.26105e+04   4.19847e+33   3.98521e+35
          1   2.00000e+06   5.26127e+04   4.19817e+33   2.52994e+35
          1   2.00000e+06   5.26149e+04   4.19788e+33   1.39117e+35
          1   2.00000e+06   5.26170e+04   4.19758e+33   8.78509e+34
          1   2.00000e+06   5.26192e+04   4.19728e+33   7.33390e+34
          1   2.00000e+06   5.26214e+04   4.19698e+33   7.06644e+34
          1   2.00000e+06   5.26236e+04   4.19668e+33   7.03349e+34
          1   2.00000e+06   5.26258e+04   4.19638e+33   7.03038e+34
          1   2.00000e+06   5.27000e+04   4.18632e+33   7.01425e+34
          1   2.00000e+06   5.29000e+04   4.15896e+33   6.97138e+34
          1   2.00000e+06   5.31000e+04   4.13244e+33   6.92896e+34
          1   2.00000e+06   5.33000e+04   4.10608e+33   6.88693e+34
          1   2.00000e+06   5.35000e+04   4.08013e+33   6.84529e+34
          1   2.00000e+06   5.37000e+04   4.05443e+33   6.80404e+34
          1   2.00000e+06   5.37506e+04   4.04801e+33   6.79384e+34
          1   2.00000e+06   5.37529e+04   4.04772e+33   6.79645e+34
          1   2.00000e+06   5.37551e+04   4.04744e+33   6.83380e+34
          1   2.00000e+06   5.37573e+04   4.04715e+33   7.14415e+34
          1   2.00000e+06   5.37596e+04   4.04687e+33   8.83255e+34
          1   2.00000e+06   5.37618e+04   4.04659e+33   1.47998e+35
          1   2.00000e+06   5.37641e+04   4.04630e+33   2.80557e+35
          1   2.00000e+06   5.37663e+04   4.04602e+33   4.49964e+35
          1   2.00000e+06   5.37686e+04   4.04573e+33   5.32366e+35
          1   2.00000e+06   5.37708e+04   4.04545e+33   4.49955e+35
          1   2.00000e+06   5.37730e+04   4.04517e+33   2.80539e+35
          1   2.00000e+06   5.37753e+04   4.04488e+33   1.47970e+35
          1   2.00000e+06   5.37775e+04   4.04460e+33   8.82888e+34
          1   2.00000e+06   5.37798e+04   4.04431e+33   7.13957e+34
          1   2.00000e+06   5.37820e+04   4.04403e+33   6.82829e+34
          1   2.00000e+06   5.37842e+04   4.04375e+33   6.79003e+34
          1   2.00000e+06   5.37865e+04   4.04346e+33   6.78650e+34
          1   2.00000e+06   5.39000e+04   4.02914e+33   6.76318e+34
          1   2.00000e+06   5.41000e+04   4.00413e+33   6.72255e+34
          1   2.00000e+06   5.43000e+04   3.97910e+33   6.68241e+34
          1   2.00000e+06   5.45000e+04   3.95485e+33   6.64269e+34
          1   2.00000e+06   5.47000e+04   3.93059e+33   6.60329e+34
          1   2.00000e+06   5.49000e+04   3.90673e+33   6.56428e+34
          1   2.00000e+06   5.51000e+04   3.88325e+33   6.52562e+34
          1   2.00000e+06   5.52035e+04   3.87121e+33   6.50596e+34
          1   2.00000e+06   5.52058e+04   3.87094e+33   6.50911e+34
          1   2.00000e+06   5.52081e+04   3.87067e+33   6.55296e+34
          1   2.00000e+06   5.52104e+04   3.87041e+33   6.91654e+34
          1   2.00000e+06   5.52127e+04   3.87014e+33   8.89411e+34
          1   2.00000e+06   5.52150e+04   3.86987e+33   1.58831e+35
          1   2.00000e+06   5.52173e+04   3.86960e+33   3.14086e+35
          1   2.00000e+06   5.52196e+04   3.86934e+33   5.12498e+35
          1   2.00000e+06   5.52219e+04   3.86907e+33   6.09008e+35
          1   2.00000e+06   5.52242e+04   3.86880e+33   5.12489e+35
          1   2.00000e+06   5.52265e+04   3.86854e+33   3.14069e+35
          1   2.00000e+06   5.52288e+04   3.86827e+33   1.58804e+35
          1   2.00000e+06   5.52311e+04   3.86800e+33   8.89058e+34
          1   2.00000e+06   5.52334e+04   3.86773e+33   6.91214e+34
          1   2.00000e+06   5.52357e+04   3.86747e+33   6.54767e+34
          1   2.00000e+06   5.52380e+04   3.86720e+33   6.50295e+34
          1   2.00000e+06   5.52403e+04   3.86693e+33   6.49891e+34
          1   2.00000e+06   5.53000e+04   3.86003e+33   6.48732e+34
          1   2.00000e+06   5.55000e+04   3.83671e+33   6.44932e+34
          1   2.00000e+06   5.57000e+04   3.81409e+33   6.41172e+34
          1   2.00000e+06   5.59000e+04   3.79130e+33   6.37440e+34
          1   2.00000e+06   5.61000e+04   3.76912e+33   6.33746e+34
          1   2.00000e+06   5.63000e+04   3.74701e+33   6.30083e+34
          1   2.00000e+06   5.65000e+04   3.72533e+33   6.26448e+34
          1   2.00000e+06   5.67000e+04   3.70373e+33   6.22850e+34
          1   2.00000e+06   5.69000e+04   3.68219e+33   6.19282e+34
          1   2.00000e+06   5.70646e+04   3.66495e+33   6.16396e+34
          1   2.00000e+06   5.70670e+04   3.66470e+33   6.16777e+34
          1   2.00000e+06   5.70694e+04   3.66445e+33   6.21953e+34
          1   2.00000e+06   5.70717e+04   3.66420e+33   6.64806e+34
          1   2.00000e+06   5.70741e+04   3.66395e+33   8.97843e+34
          1   2.00000e+06   5.70765e+04   3.66371e+33   1.72140e+35
          1   2.00000e+06   5.70789e+04   3.66346e+33   3.55086e+35
          1   2.00000e+06   5.70813e+04   3.66321e+33   5.88885e+35
          1   2.00000e+06   5.70836e+04   3.66296e+33   7.02610e+35
          1   2.00000e+06   5.70860e+04   3.66271e+33   5.88877e+35
          1   2.00000e+06   5.70884e+04   3.66246e+33   3.55069e+35
          1   2.00000e+06   5.70908e+04   3.66222e+33   1.72114e+35
          1   2.00000e+06   5.70932e+04   3.66197e+33   8.97507e+34
          1   2.00000e+06   5.70955e+04   3.66172e+33   6.64388e+34
          1   2.00000e+06   5.70979e+04   3.66147e+33   6.21451e+34
          1   2.00000e+06   5.71000e+04   3.66125e+33   6.16373e+34
          1   2.00000e+06   5.71003e+04   3.66122e+33   6.16190e+34
          1   2.00000e+06   5.71027e+04   3.66097e+33   6.15725e+34
          1   2.00000e+06   5.73000e+04   3.64030e+33   6.12244e+34
          1   2.00000e+06   5.75000e+04   3.61961e+33   6.08651e+34
          1   2.00000e+06   5.77000e+04   3.59906e+33   6.05209e+34
          1   2.00000e+06   5.79000e+04   3.57880e+33   6.01798e+34
          1   2.00000e+06   5.81000e+04   3.55871e+33   5.98416e+34
          1   2.00000e+06   5.83000e+04   3.53883e+33   5.94796e+34
          1   2.00000e+06   5.85000e+04   3.51980e+33   5.72255e+34
          1   2.00000e+06   5.87000e+04   3.49966e+33   5.69027e+34
          1   2.00000e+06   5.89000e+04   3.47619e+33   5.65830e+34
          1   2.00000e+06   5.90304e+04   3.44879e+33   5.63804e+34
          1   2.00000e+06   5.90329e+04   3.44827e+33   5.66686e+34
          1   2.00000e+06   5.90353e+04   3.44776e+33   6.02678e+34
          1   2.00000e+06   5.90378e+04   3.44724e+33   8.98843e+34
          1   2.00000e+06   5.90403e+04   3.44673e+33   2.50829e+35
          1   2.00000e+06   5.90427e+04   3.44622e+33   8.19547e+35
          1   2.00000e+06   5.90452e+04   3.44570e+33   2.08288e+36
          1   2.00000e+06   5.90476e+04   3.44519e+33   3.69737e+36
          1   2.00000e+06   5.90501e+04   3.44467e+33   4.48271e+36
          1   2.00000e+06   5.90526e+04   3.44416e+33   3.69737e+36
          1   2.00000e+06   5.90550e+04   3.44365e+33   2.08287e+36
          1   2.00000e+06   5.90575e+04   3.44313e+33   8.19522e+35
          1   2.00000e+06   5.90600e+04   3.44262e+33   2.50796e+35
          1   2.00000e+06   5.90624e+04   3.44211e+33   8.98431e+34
          1   2.00000e+06   5.90649e+04   3.44159e+33   6.02183e+34
          1   2.00000e+06   5.90673e+04   3.44108e+33   5.66109e+34
          1   2.00000e+06   5.90698e+04   3.44057e+33   5.63145e+34
          1   2.00000e+06   5.91000e+04   3.43428e+33   5.62475e+34
          1   2.00000e+06   5.93000e+04   3.43998e+33   5.59620e+34
          1   2.00000e+06   5.95000e+04   3.42356e+33   5.56569e+34
          1   2.00000e+06   5.95163e+04   3.42208e+33   5.56349e+34
          1   2.00000e+06   5.95187e+04   3.42185e+33   5.56812e+34
          1   2.00000e+06   5.95212e+04   3.42163e+33   5.62953e+34
          1   2.00000e+06   5.95237e+04   3.42140e+33   6.13710e+34
          1   2.00000e+06   5.95262e+04   3.42118e+33   8.89676e+34
          1   2.00000e+06   5.95287e+04   3.42095e+33   1.86491e+35
          1   2.00000e+06   5.95311e+04   3.42072e+33   4.03132e+35
          1   2.00000e+06   5.95336e+04   3.42050e+33   6.79991e+35
          1   2.00000e+06   5.95361e+04   3.42027e+33   8.14661e+35
          1   2.00000e+06   5.95386e+04   3.42005e+33   6.79983e+35
          1   2.00000e+06   5.95411e+04   3.41982e+33   4.03117e+35
          1   2.00000e+06   5.95436e+04   3.41960e+33   1.86469e+35
          1   2.00000e+06   5.95460e+04   3.41937e+33   8.89373e+34
          1   2.00000e+06   5.95485e+04   3.41915e+33   6.13332e+34
          1   2.00000e+06   5.95510e+04   3.41892e+33   5.62499e+34
          1   2.00000e+06   5.95535e+04   3.41869e+33   5.56282e+34
          1   2.00000e+06   5.95560e+04   3.41847e+33   5.55742e+34
          1   2.00000e+06   5.97000e+04   3.40543e+33   5.53524e+34
          1   2.00000e+06   5.99000e+04   3.38698e+33   5.50500e+34
          1   2.00000e+06   6.01000e+04   3.36867e+33   5.47502e+34
          1   2.00000e+06   6.03000e+04   3.35057e+33   5.44528e+34
          1   2.00000e+06   6.05000e+04   3.33261e+33   5.41579e+34
          1   2.00000e+06   6.07000e+04   3.31480e+33   5.38655e+34
          1   2.00000e+06   6.09000e+04   3.29711e+33   5.35754e+34
          1   2.00000e+06   6.11000e+04   3.27948e+33   5.32876e+34
          1   2.00000e+06   6.13000e+04   3.26224e+33   5.30024e+34
          1   2.00000e+06   6.15000e+04   3.24507e+33   5.27194e+34
          1   2.00000e+06   6.17000e+04   3.22801e+33   5.24387e+34
          1   2.00000e+06   6.19000e+04   3.21104e+33   5.21603e+34
          1   2.00000e+06   6.21000e+04   3.19425e+33   5.18841e+34
          1   2.00000e+06   6.23000e+04   3.17745e+33   5.16101e+34
          1   2.00000e+06   6.25000e+04   3.16100e+33   5.13384e+34
          1   2.00000e+06   6.27000e+04   3.14460e+33   5.10688e+34
          1   2.00000e+06   6.28640e+04   3.13126e+33   5.08527e+34
          1   2.00000e+06   6.28667e+04   3.13105e+33   5.09088e+34
          1   2.00000e+06   6.28693e+04   3.13084e+33   5.16401e+34
          1   2.00000e+06   6.28719e+04   3.13062e+33   5.76762e+34
          1   2.00000e+06   6.28745e+04   3.13041e+33   9.04903e+34
          1   2.00000e+06   6.28772e+04   3.13020e+33   2.06450e+35
          1   2.00000e+06   6.28798e+04   3.12999e+33   4.64042e+35
          1   2.00000e+06   6.28824e+04   3.12977e+33   7.93236e+35
          1   2.00000e+06   6.28850e+04   3.12956e+33   9.53363e+35
          1   2.00000e+06   6.28876e+04   3.12935e+33   7.93229e+35
          1   2.00000e+06   6.28903e+04   3.12914e+33   4.64028e+35
          1   2.00000e+06   6.28929e+04   3.12893e+33   2.06429e+35
          1   2.00000e+06   6.28955e+04   3.12871e+33   9.04624e+34
          1   2.00000e+06   6.28981e+04   3.12850e+33   5.76413e+34
          1   2.00000e+06   6.29000e+04   3.12835e+33   5.23395e+34
          1   2.00000e+06   6.29008e+04   3.12829e+33   5.15981e+34
          1   2.00000e+06   6.29034e+04   3.12808e+33   5.08599e+34
          1   2.00000e+06   6.29060e+04   3.12786e+33   5.07968e+34
          1   2.00000e+06   6.31000e+04   3.11214e+33   5.05361e+34
          1   2.00000e+06   6.33000e+04   3.09617e+33   5.02730e+34
          1   2.00000e+06   6.35000e+04   3.08024e+33   5.00119e+34
          1   2.00000e+06   6.37000e+04   3.06448e+33   4.97528e+34
          1   2.00000e+06   6.39000e+04   3.04877e+33   4.94958e+34
          1   2.00000e+06   6.42000e+04   3.02547e+33   4.91140e+34
          1   2.00000e+06   6.46000e+04   2.99471e+33   4.86119e+34
          1   2.00000e+06   6.49528e+04   2.96796e+33   4.81757e+34
          1   2.00000e+06   6.49555e+04   2.96776e+33   4.81780e+34
          1   2.00000e+06   6.49582e+04   2.96756e+33   4.82436e+34
          1   2.00000e+06   6.49609e+04   2.96735e+33   4.88065e+34
